date,site_name,sensor_id,avg_corr,peak_std,critical_value,daily_peak,peak_ratio,spread,total_count,label
20251031,고흥현장,16083436,0.941,0.75,0.0,0.0,60.69,32.0,720.0,0
20251031,고흥현장,16083453,0.915,1.61,0.0,3.0,71.25,29.0,720.0,0
20251031,고흥현장,16083469,0.974,0.0,0.0,0.0,86.25,29.0,720.0,0
20251031,고흥현장,16113723,0.988,0.0,0.0,0.0,91.67,20.0,720.0,0
20251031,고흥현장,16113851,0.987,0.0,0.0,0.0,95.0,22.0,720.0,0
20251031,남해현장,13034718,0.573,15.22,3.0,5.0,60.42,46.0,720.0,0
20251031,남해현장,15091933,0.734,7.93,8.0,12.0,76.39,29.0,720.0,0
20251031,남해현장,15092011,0.945,1.21,41.0,49.0,76.53,26.0,720.0,1
20251031,남해현장,15092212,0.604,10.93,2.0,4.0,64.17,40.0,720.0,0
20251031,남해현장,15092391,0.658,10.16,3.0,6.0,71.81,34.0,720.0,0
20251031,남해현장,15092465,0.576,15.76,0.0,2.0,60.14,48.0,720.0,0
20251031,남해현장,16082870,0.492,18.91,3.0,11.0,53.06,56.0,720.0,0
20251031,남해현장,16082955,0.83,0.37,13.0,15.0,77.92,24.0,720.0,0
20251031,남해현장,16083116,0.522,9.37,0.0,3.0,59.31,31.0,720.0,0
20251031,남해현장,16113831,0.768,5.3,9.0,12.0,78.75,23.0,720.0,0
20251031,남해현장,16113847,0.72,8.88,9.0,12.0,75.14,34.0,720.0,0
20251031,남해현장,18115544,0.61,12.48,0.0,2.0,69.58,37.0,720.0,0
20251031,남해현장,20021023,0.475,15.88,2.0,5.0,52.5,40.0,720.0,0
20251031,영암군,16083097,0.684,12.53,6.0,8.0,71.11,41.0,720.0,0
20251031,임대,15092099,0.957,0.0,0.0,0.0,81.53,27.0,720.0,0
20251031,충남통합팀,15018592,0.77,2.34,43.0,53.0,74.31,20.0,720.0,0
20251031,충남통합팀,15019256,0.802,1.11,19.0,31.0,50.83,32.0,720.0,0
20251031,충남통합팀,15019325,0.935,0.47,8.0,14.0,90.28,15.0,720.0,0
20251031,충남통합팀,15050020,0.883,0.58,30.0,39.0,81.81,19.0,720.0,1
20251031,충남통합팀,15050026,0.929,0.94,0.0,9.0,64.86,20.0,720.0,0
20251031,충남통합팀,15050075,0.887,1.34,10.0,18.0,58.06,35.0,720.0,0
20251031,충남통합팀,15091755,0.865,2.21,19.0,28.0,67.5,27.0,720.0,0
20251031,충남통합팀,15091934,0.791,1.11,7.0,14.0,49.44,54.0,720.0,0
20251031,충남통합팀,15091961,0.837,1.26,15.0,30.0,78.89,38.0,720.0,0
20251031,충남통합팀,15092036,0.822,1.25,14.0,24.0,69.03,25.0,720.0,0
20251031,충남통합팀,15092398,0.932,0.58,32.0,36.0,81.53,38.0,720.0,2
20251031,충남통합팀,15092434,0.929,0.94,22.0,28.0,94.31,13.0,720.0,1
20251031,충남통합팀,16082568,0.875,2.14,17.0,25.0,53.47,38.0,720.0,0
20251031,충남통합팀,16082585,0.291,8.76,14.0,39.0,35.42,42.0,720.0,0
20251031,충남통합팀,16082601,0.932,0.5,13.0,17.0,81.94,52.0,720.0,1
20251031,충남통합팀,16082883,0.939,0.75,15.0,21.0,90.69,20.0,720.0,1
20251031,충남통합팀,16083007,0.931,0.37,0.0,0.0,90.69,29.0,720.0,0
20251031,충남통합팀,16083140,0.916,1.07,29.0,41.0,65.83,36.0,720.0,0
20251031,충남통합팀,16083399,0.847,1.5,10.0,20.0,68.47,47.0,720.0,0
20251031,충남통합팀,16113727,0.919,0.96,12.0,20.0,79.31,41.0,720.0,1
20251031,충남통합팀,16113837,0.941,0.47,20.0,24.0,99.31,24.0,720.0,1
20251031,포항시,13036931,0.553,12.05,3.0,7.0,63.75,41.0,720.0,0
20251101,test,13037695,0.861,1.38,9.0,18.0,81.67,37.0,720.0,0
20251101,test,15019194,0.892,1.57,2.0,12.0,62.36,26.0,720.0,0
20251101,고흥현장,13037668,0.705,4.8,1.0,5.0,51.67,31.0,720.0,0
20251101,고흥현장,15018654,0.789,1.63,0.0,2.0,64.03,28.0,720.0,0
20251101,고흥현장,15019146,0.826,1.7,0.0,0.0,48.89,25.0,720.0,0
20251101,고흥현장,15019179,0.861,0.96,0.0,1.0,66.11,22.0,720.0,0
20251101,고흥현장,15019366,0.801,2.49,0.0,2.0,55.83,25.0,720.0,0
20251101,고흥현장,15019480,0.818,0.47,0.0,0.0,67.36,23.0,720.0,0
20251101,고흥현장,15091923,0.835,0.37,0.0,0.0,64.03,22.0,720.0,0
20251101,고흥현장,15092261,0.737,2.08,2.0,13.0,44.31,40.0,720.0,0
20251101,고흥현장,15092377,0.863,0.0,0.0,0.0,63.75,27.0,720.0,0
20251101,고흥현장,16083218,0.834,1.21,0.0,0.0,54.44,25.0,720.0,0
20251101,고흥현장,16083281,0.795,1.57,0.0,4.0,47.78,30.0,720.0,0
20251101,고흥현장,16083358,0.907,0.0,0.0,0.0,75.69,21.0,720.0,0
20251101,고흥현장,16083361,0.741,3.09,0.0,7.0,50.42,33.0,720.0,0
20251101,고흥현장,16083436,0.745,2.73,0.0,0.0,47.5,35.0,720.0,0
20251101,고흥현장,16083453,0.738,1.89,0.0,0.0,56.53,29.0,720.0,0
20251101,고흥현장,16083469,0.934,0.0,0.0,0.0,79.17,21.0,720.0,0
20251101,고흥현장,16113723,0.898,0.0,0.0,0.0,77.92,24.0,720.0,0
20251101,고흥현장,16113851,0.828,0.37,0.0,0.0,63.61,27.0,720.0,0
20251101,남해현장,13034718,0.417,17.91,2.0,5.0,61.94,44.0,720.0,0
20251101,남해현장,13036931,0.518,14.97,3.0,7.0,68.19,42.0,720.0,0
20251101,남해현장,15091933,0.676,6.05,10.0,13.0,73.06,23.0,720.0,0
20251101,남해현장,15092011,0.871,2.27,42.0,51.0,76.67,15.0,720.0,1
20251101,남해현장,15092212,0.634,9.18,2.0,4.0,68.89,35.0,720.0,0
20251101,남해현장,15092391,0.477,11.65,2.0,5.0,67.5,38.0,720.0,0
20251101,남해현장,15092465,0.557,14.17,0.0,2.0,66.25,45.0,720.0,0
20251101,남해현장,16082870,0.364,19.23,3.0,8.0,57.36,53.0,720.0,0
20251101,남해현장,16082955,0.734,4.84,14.0,16.0,74.44,19.0,720.0,0
20251101,남해현장,16082986,0.429,17.97,1.0,5.0,63.61,49.0,720.0,0
20251101,남해현장,16083097,0.587,15.33,6.0,8.0,69.72,40.0,720.0,0
20251101,남해현장,16083116,0.476,9.1,1.0,4.0,67.92,31.0,720.0,0
20251101,남해현장,16113831,0.77,2.5,9.0,12.0,79.72,16.0,720.0,0
20251101,남해현장,16113847,0.597,10.06,9.0,12.0,71.11,35.0,720.0,0
20251101,남해현장,18115544,0.484,15.1,0.0,2.0,69.58,36.0,720.0,0
20251101,남해현장,20021023,0.339,17.21,2.0,6.0,59.44,42.0,720.0,0
20251101,임대,15092099,0.917,0.9,0.0,4.0,83.06,28.0,720.0,0
20251101,충남통합팀,15018592,0.904,0.75,48.0,53.0,97.5,16.0,720.0,1
20251101,충남통합팀,15019256,0.829,0.82,20.0,29.0,41.81,36.0,720.0,0
20251101,충남통합팀,15019325,0.949,0.69,8.0,13.0,82.08,23.0,720.0,0
20251101,충남통합팀,15050020,0.886,0.76,24.0,42.0,82.08,37.0,720.0,1
20251101,충남통합팀,15050026,0.921,1.15,0.0,9.0,62.78,19.0,720.0,0
20251101,충남통합팀,15050075,0.892,0.5,7.0,17.0,62.64,34.0,720.0,0
20251101,충남통합팀,15091755,0.874,0.75,21.0,31.0,81.81,25.0,720.0,1
20251101,충남통합팀,15091961,0.781,1.86,13.0,28.0,73.33,29.0,720.0,0
20251101,충남통합팀,15092036,0.81,1.0,14.0,24.0,68.61,21.0,720.0,0
20251101,충남통합팀,15092398,0.948,0.5,33.0,36.0,88.47,38.0,720.0,2
20251101,충남통합팀,15092434,0.965,0.37,20.0,26.0,93.75,19.0,720.0,1
20251101,충남통합팀,16082568,0.893,1.21,16.0,26.0,61.11,42.0,720.0,0
20251101,충남통합팀,16082585,0.57,8.74,21.0,46.0,40.69,43.0,720.0,0
20251101,충남통합팀,16082601,0.963,0.0,12.0,17.0,92.78,33.0,720.0,1
20251101,충남통합팀,16082883,0.932,0.96,12.0,19.0,86.11,22.0,720.0,1
20251101,충남통합팀,16083007,0.888,0.37,0.0,0.0,90.83,29.0,720.0,0
20251101,충남통합팀,16083081,0.884,3.06,0.0,0.0,43.47,33.0,720.0,0
20251101,충남통합팀,16083140,0.843,1.86,27.0,43.0,67.08,41.0,720.0,0
20251101,충남통합팀,16083399,0.873,1.46,10.0,21.0,63.19,47.0,720.0,0
20251101,충남통합팀,16113727,0.936,0.76,13.0,20.0,90.69,18.0,720.0,1
20251101,충남통합팀,16113837,0.926,0.75,18.0,22.0,98.61,18.0,720.0,1
20251102,test,13037695,0.878,0.9,11.0,17.0,75.42,22.0,720.0,1
20251102,test,15019194,0.905,0.5,4.0,15.0,65.42,23.0,720.0,0
20251102,고흥현장,13037668,0.839,1.98,0.0,6.0,59.72,26.0,720.0,0
20251102,고흥현장,15018654,0.923,1.67,0.0,4.0,70.0,24.0,720.0,0
20251102,고흥현장,15019146,0.851,1.34,0.0,3.0,70.14,23.0,720.0,0
20251102,고흥현장,15019179,0.91,0.82,0.0,2.0,67.22,22.0,720.0,0
20251102,고흥현장,15019366,0.831,1.86,0.0,7.0,59.44,21.0,720.0,0
20251102,고흥현장,15019480,0.92,0.75,0.0,0.0,61.67,26.0,720.0,0
20251102,고흥현장,15091923,0.925,1.6,0.0,0.0,46.81,19.0,720.0,0
20251102,고흥현장,15092261,0.893,2.36,2.0,14.0,56.11,32.0,720.0,0
20251102,고흥현장,15092377,0.948,0.0,0.0,0.0,65.83,17.0,720.0,0
20251102,고흥현장,16083218,0.892,1.83,0.0,4.0,55.14,25.0,720.0,0
20251102,고흥현장,16083281,0.878,1.7,0.0,8.0,60.0,24.0,720.0,0
20251102,고흥현장,16083358,0.939,0.0,0.0,0.0,71.94,14.0,720.0,0
20251102,고흥현장,16083361,0.9,1.73,1.0,10.0,59.03,27.0,720.0,0
20251102,고흥현장,16083436,0.873,1.95,0.0,2.0,61.81,23.0,720.0,0
20251102,고흥현장,16083453,0.901,1.37,0.0,4.0,79.31,18.0,720.0,0
20251102,고흥현장,16083469,0.993,0.0,0.0,0.0,93.75,21.0,720.0,0
20251102,고흥현장,16113723,0.96,0.0,0.0,0.0,85.97,19.0,720.0,0
20251102,고흥현장,16113851,0.918,0.0,0.0,0.0,67.36,24.0,720.0,0
20251102,남해현장,13034718,0.271,16.66,3.0,43.0,32.64,42.0,720.0,0
20251102,남해현장,13036931,0.244,15.8,3.0,41.0,32.22,42.0,720.0,0
20251102,남해현장,15091933,0.536,7.31,10.0,14.0,66.39,24.0,720.0,0
20251102,남해현장,15092011,0.916,1.07,42.0,52.0,78.89,16.0,720.0,1
20251102,남해현장,15092212,0.428,10.42,2.0,5.0,43.89,33.0,720.0,0
20251102,남해현장,15092391,0.296,15.69,3.0,38.0,32.92,37.0,720.0,0
20251102,남해현장,15092465,0.298,17.05,0.0,38.0,31.67,40.0,720.0,0
20251102,남해현장,16082870,0.216,18.45,4.0,49.0,31.53,52.0,720.0,0
20251102,남해현장,16082955,0.644,0.0,13.0,15.0,67.22,22.0,720.0,0
20251102,남해현장,16082986,0.218,19.42,0.0,45.0,32.08,50.0,720.0,0
20251102,남해현장,16083097,0.399,16.17,5.0,8.0,59.86,41.0,720.0,0
20251102,남해현장,16083116,0.306,10.59,2.0,5.0,44.72,31.0,720.0,0
20251102,남해현장,16113831,0.673,0.5,8.0,11.0,70.69,16.0,720.0,0
20251102,남해현장,16113847,0.417,13.15,10.0,13.0,55.42,35.0,720.0,0
20251102,남해현장,18115544,0.298,16.05,0.0,2.0,50.0,38.0,720.0,0
20251102,남해현장,20021023,0.167,16.33,2.0,42.0,32.5,43.0,720.0,0
20251102,임대,15092099,0.905,1.07,0.0,4.0,73.06,27.0,720.0,0
20251102,충남통합팀,13036936,0.936,1.15,25.0,33.0,78.75,19.0,720.0,1
20251102,충남통합팀,15018592,0.866,0.47,42.0,49.0,87.08,18.0,720.0,0
20251102,충남통합팀,15019256,0.833,2.65,21.0,38.0,37.08,34.0,720.0,0
20251102,충남통합팀,15019325,0.878,0.69,9.0,12.0,87.08,16.0,720.0,0
20251102,충남통합팀,15050020,0.905,0.47,35.0,43.0,89.86,25.0,720.0,1
20251102,충남통합팀,15050026,0.887,2.06,0.0,12.0,52.64,33.0,720.0,0
20251102,충남통합팀,15050075,0.547,9.07,8.0,38.0,27.78,48.0,720.0,0
20251102,충남통합팀,15091755,0.893,1.0,15.0,29.0,75.14,24.0,720.0,1
20251102,충남통합팀,15091961,0.764,12.16,0.0,33.0,71.39,54.0,720.0,0
20251102,충남통합팀,15092036,0.846,1.57,15.0,26.0,65.97,34.0,720.0,0
20251102,충남통합팀,15092398,0.965,0.37,34.0,37.0,94.44,28.0,720.0,2
20251102,충남통합팀,15092434,0.947,1.11,14.0,19.0,91.53,19.0,720.0,1
20251102,충남통합팀,16082568,0.832,1.37,16.0,26.0,55.69,52.0,720.0,0
20251102,충남통합팀,16082585,0.644,9.12,26.0,52.0,40.0,38.0,720.0,0
20251102,충남통합팀,16082601,0.979,0.37,13.0,17.0,96.94,21.0,720.0,1
20251102,충남통합팀,16082883,0.909,0.9,12.0,19.0,86.53,34.0,720.0,1
20251102,충남통합팀,16083007,0.69,14.67,0.0,0.0,32.36,33.0,720.0,0
20251102,충남통합팀,16083081,0.925,1.6,0.0,7.0,84.31,12.0,720.0,0
20251102,충남통합팀,16083140,0.854,2.43,30.0,43.0,64.72,32.0,720.0,0
20251102,충남통합팀,16083399,0.832,1.67,9.0,16.0,66.11,28.0,720.0,0
20251102,충남통합팀,16113727,0.931,1.0,12.0,19.0,92.22,17.0,720.0,1
20251102,충남통합팀,16113837,0.959,0.0,15.0,19.0,99.86,7.0,720.0,1
20251103,test,13037695,0.834,1.95,11.0,20.0,76.25,41.0,720.0,0
20251103,test,15019194,0.896,2.03,0.0,9.0,63.89,29.0,720.0,0
20251103,고흥현장,13037668,0.751,2.21,0.0,7.0,50.42,49.0,720.0,0
20251103,고흥현장,15018654,0.846,1.37,0.0,2.0,68.61,30.0,720.0,0
20251103,고흥현장,15019146,0.882,0.76,0.0,2.0,76.67,32.0,720.0,0
20251103,고흥현장,15019179,0.891,0.69,0.0,2.0,83.33,19.0,720.0,0
20251103,고흥현장,15019366,0.848,1.71,0.0,3.0,70.69,34.0,720.0,0
20251103,고흥현장,15019480,0.923,0.0,0.0,0.0,68.75,31.0,720.0,0
20251103,고흥현장,15091923,0.9,0.37,0.0,0.0,68.47,26.0,720.0,0
20251103,고흥현장,15092261,0.76,2.63,2.0,11.0,49.17,38.0,720.0,0
20251103,고흥현장,15092377,0.866,0.76,0.0,0.0,66.67,32.0,720.0,0
20251103,고흥현장,16083218,0.854,2.62,0.0,0.0,53.06,31.0,720.0,0
20251103,고흥현장,16083281,0.734,4.3,0.0,3.0,50.28,33.0,720.0,0
20251103,고흥현장,16083358,0.971,0.0,0.0,0.0,80.14,26.0,720.0,0
20251103,고흥현장,16083361,0.818,2.62,0.0,7.0,57.64,35.0,720.0,0
20251103,고흥현장,16083436,0.846,1.49,0.0,0.0,45.28,30.0,720.0,0
20251103,고흥현장,16083453,0.859,1.37,0.0,0.0,62.22,29.0,720.0,0
20251103,고흥현장,16083469,0.979,0.0,0.0,0.0,85.83,24.0,720.0,0
20251103,고흥현장,16113723,0.96,0.0,0.0,0.0,82.22,22.0,720.0,0
20251103,고흥현장,16113851,0.863,0.37,0.0,0.0,76.67,26.0,720.0,0
20251103,남해현장,13034718,0.474,14.78,4.0,8.0,51.39,39.0,720.0,0
20251103,남해현장,13036931,0.373,13.52,2.0,40.0,21.11,43.0,720.0,0
20251103,남해현장,15091933,0.698,6.42,10.0,13.0,77.64,23.0,720.0,0
20251103,남해현장,15092011,0.899,1.49,41.0,49.0,76.25,13.0,720.0,1
20251103,남해현장,15092212,0.465,8.16,2.0,6.0,48.47,31.0,720.0,0
20251103,남해현장,15092391,0.548,14.03,5.0,8.0,67.64,35.0,720.0,0
20251103,남해현장,15092465,0.515,16.79,0.0,6.0,58.61,45.0,720.0,0
20251103,남해현장,16082870,0.418,14.46,4.0,47.0,20.42,50.0,720.0,0
20251103,남해현장,16082955,0.775,0.0,13.0,15.0,78.33,19.0,720.0,0
20251103,남해현장,16082986,0.455,15.99,2.0,11.0,47.5,45.0,720.0,0
20251103,남해현장,16083097,0.533,14.74,6.0,9.0,67.78,38.0,720.0,0
20251103,남해현장,16083116,0.466,11.37,2.0,6.0,60.56,31.0,720.0,0
20251103,남해현장,16113831,0.711,0.58,7.0,11.0,77.22,21.0,720.0,0
20251103,남해현장,16113847,0.488,12.77,11.0,13.0,68.61,33.0,720.0,0
20251103,남해현장,18115544,0.451,13.92,0.0,5.0,59.44,36.0,720.0,0
20251103,남해현장,20021023,0.446,12.97,3.0,11.0,53.19,39.0,720.0,0
20251103,임대,15092099,0.93,1.8,0.0,4.0,77.08,23.0,720.0,0
20251103,충남통합팀,13036936,0.846,0.96,21.0,33.0,77.22,32.0,720.0,0
20251103,충남통합팀,15018592,0.874,0.37,49.0,55.0,98.47,17.0,720.0,1
20251103,충남통합팀,15019256,0.825,3.18,18.0,38.0,37.92,35.0,720.0,0
20251103,충남통합팀,15019325,0.95,0.96,9.0,14.0,87.5,41.0,720.0,0
20251103,충남통합팀,15050020,0.694,4.91,18.0,42.0,50.14,35.0,720.0,0
20251103,충남통합팀,15050026,0.859,0.94,1.0,10.0,58.75,19.0,720.0,0
20251103,충남통합팀,15050075,0.884,1.8,0.0,10.0,64.31,46.0,720.0,0
20251103,충남통합팀,15091755,0.801,2.81,16.0,27.0,65.14,23.0,720.0,0
20251103,충남통합팀,15091961,0.996,0.0,0.0,0.0,92.64,22.0,720.0,0
20251103,충남통합팀,15092036,0.593,2.87,11.0,24.0,55.69,29.0,720.0,0
20251103,충남통합팀,15092398,0.962,0.37,33.0,37.0,84.31,35.0,720.0,2
20251103,충남통합팀,15092434,0.947,0.37,14.0,21.0,87.22,28.0,720.0,1
20251103,충남통합팀,16082568,0.88,2.56,15.0,27.0,55.56,40.0,720.0,0
20251103,충남통합팀,16082585,0.203,10.76,4.0,56.0,22.64,66.0,720.0,0
20251103,충남통합팀,16082601,0.939,0.58,13.0,17.0,86.81,37.0,720.0,1
20251103,충남통합팀,16082883,0.904,0.94,11.0,19.0,86.67,19.0,720.0,1
20251103,충남통합팀,16083007,0.57,12.92,0.0,35.0,80.28,38.0,720.0,0
20251103,충남통합팀,16083081,0.912,1.34,1.0,9.0,75.28,23.0,720.0,0
20251103,충남통합팀,16083140,0.944,1.11,28.0,41.0,68.33,27.0,720.0,1
20251103,충남통합팀,16083399,0.847,2.36,10.0,17.0,65.42,28.0,720.0,0
20251103,충남통합팀,16113727,0.917,0.69,13.0,19.0,83.19,44.0,720.0,1
20251103,충남통합팀,16113837,0.98,0.47,18.0,21.0,99.72,20.0,720.0,1
20251104,test,15019194,0.866,1.77,2.0,16.0,61.94,28.0,720.0,0
20251104,고흥현장,13037668,0.551,6.79,0.0,6.0,56.11,42.0,720.0,0
20251104,고흥현장,15018654,0.772,0.94,0.0,2.0,68.89,33.0,720.0,0
20251104,고흥현장,15019146,0.657,4.68,0.0,1.0,68.47,35.0,720.0,0
20251104,고흥현장,15019179,0.921,0.69,0.0,2.0,83.75,26.0,720.0,0
20251104,고흥현장,15019366,0.84,1.34,0.0,5.0,72.78,32.0,720.0,0
20251104,고흥현장,15019480,0.736,0.0,0.0,0.0,67.36,37.0,720.0,0
20251104,고흥현장,15091923,0.771,2.61,0.0,0.0,62.22,30.0,720.0,0
20251104,고흥현장,15092261,0.547,6.45,2.0,13.0,48.75,46.0,720.0,0
20251104,고흥현장,15092377,0.691,5.59,0.0,0.0,60.56,37.0,720.0,0
20251104,고흥현장,16083218,0.708,4.47,0.0,0.0,54.03,33.0,720.0,0
20251104,고흥현장,16083281,0.759,3.32,0.0,0.0,47.78,35.0,720.0,0
20251104,고흥현장,16083358,0.781,3.3,0.0,0.0,74.86,27.0,720.0,0
20251104,고흥현장,16083361,0.628,3.55,0.0,7.0,59.44,35.0,720.0,0
20251104,고흥현장,16083436,0.752,1.21,0.0,0.0,50.69,33.0,720.0,0
20251104,고흥현장,16083453,0.677,2.34,0.0,0.0,52.08,28.0,720.0,0
20251104,고흥현장,16083469,0.913,0.0,0.0,0.0,84.03,25.0,720.0,0
20251104,고흥현장,16113723,0.787,1.12,0.0,0.0,83.33,20.0,720.0,0
20251104,고흥현장,16113851,0.832,0.0,0.0,0.0,79.58,26.0,720.0,0
20251104,남해현장,13034718,0.523,11.98,2.0,5.0,50.14,40.0,720.0,0
20251104,남해현장,13036931,0.533,15.22,2.0,7.0,61.67,43.0,720.0,0
20251104,남해현장,15091933,0.669,5.46,10.0,13.0,73.61,27.0,720.0,0
20251104,남해현장,15092011,0.938,0.75,42.0,51.0,81.53,17.0,720.0,2
20251104,남해현장,15092212,0.646,8.3,0.0,3.0,62.5,36.0,720.0,0
20251104,남해현장,15092391,0.578,14.06,2.0,5.0,61.81,39.0,720.0,0
20251104,남해현장,15092465,0.565,10.18,0.0,2.0,62.92,35.0,720.0,0
20251104,남해현장,16082870,0.481,16.01,5.0,10.0,49.44,50.0,720.0,0
20251104,남해현장,16082955,0.828,0.0,15.0,17.0,74.17,16.0,720.0,0
20251104,남해현장,16082986,0.497,18.67,0.0,4.0,50.14,47.0,720.0,0
20251104,남해현장,16083097,0.659,11.79,5.0,8.0,66.94,40.0,720.0,0
20251104,남해현장,16083116,0.572,8.16,0.0,3.0,54.31,29.0,720.0,0
20251104,남해현장,16113831,0.792,2.24,9.0,12.0,76.81,22.0,720.0,0
20251104,남해현장,16113847,0.694,10.22,8.0,11.0,68.61,35.0,720.0,0
20251104,남해현장,18115544,0.576,11.53,0.0,0.0,56.39,34.0,720.0,0
20251104,남해현장,20021023,0.342,15.49,1.0,40.0,25.97,43.0,720.0,0
20251104,충남통합팀,15050026,0.922,2.21,0.0,12.0,62.22,20.0,720.0,0
20251104,충남통합팀,15091755,0.87,1.21,19.0,29.0,75.42,32.0,720.0,0
20251104,충남통합팀,16083007,0.488,13.16,0.0,35.0,83.89,39.0,720.0,0
20251104,충남통합팀,16113727,0.933,0.5,12.0,19.0,85.42,21.0,720.0,1
20251104,충남통합팀,16113837,0.946,0.47,20.0,24.0,99.03,21.0,720.0,1
20251105,test,15019194,0.904,2.21,0.0,10.0,62.5,23.0,720.0,0
20251105,고흥현장,13037668,0.927,0.82,0.0,4.0,81.67,47.0,720.0,0
20251105,고흥현장,15018654,0.908,0.76,0.0,0.0,76.39,44.0,720.0,0
20251105,고흥현장,15019146,0.929,0.75,0.0,0.0,82.22,36.0,720.0,0
20251105,고흥현장,15019179,0.936,0.94,0.0,2.0,91.94,37.0,720.0,0
20251105,고흥현장,15019366,0.88,0.75,0.0,1.0,70.56,38.0,720.0,0
20251105,고흥현장,15019480,0.955,0.0,0.0,0.0,86.81,45.0,720.0,0
20251105,고흥현장,15091923,0.965,0.0,0.0,0.0,86.67,35.0,720.0,0
20251105,고흥현장,15092261,0.878,1.7,1.0,9.0,58.47,55.0,720.0,0
20251105,고흥현장,15092377,0.984,0.0,0.0,0.0,87.36,42.0,720.0,0
20251105,고흥현장,16083218,0.952,0.0,0.0,0.0,79.17,40.0,720.0,0
20251105,고흥현장,16083281,0.96,0.0,0.0,0.0,80.69,41.0,720.0,0
20251105,고흥현장,16083358,0.981,0.0,0.0,0.0,91.25,30.0,720.0,0
20251105,고흥현장,16083361,0.922,0.0,0.0,3.0,77.36,44.0,720.0,0
20251105,고흥현장,16083436,0.97,0.0,0.0,0.0,82.92,43.0,720.0,0
20251105,고흥현장,16083453,0.924,1.89,0.0,3.0,91.81,38.0,720.0,0
20251105,고흥현장,16083469,0.995,0.0,0.0,0.0,92.08,37.0,720.0,0
20251105,고흥현장,16113723,0.991,0.0,0.0,0.0,95.42,29.0,720.0,0
20251105,고흥현장,16113851,0.996,0.0,0.0,0.0,92.92,31.0,720.0,0
20251105,남해현장,13034718,0.41,20.01,3.0,6.0,60.56,45.0,720.0,0
20251105,남해현장,13036931,0.391,15.51,3.0,7.0,60.42,41.0,720.0,0
20251105,남해현장,15091933,0.633,5.86,9.0,13.0,70.56,24.0,720.0,0
20251105,남해현장,15092011,0.924,0.9,41.0,51.0,76.81,17.0,720.0,1
20251105,남해현장,15092212,0.507,16.39,0.0,3.0,66.53,40.0,720.0,0
20251105,남해현장,15092391,0.499,14.76,2.0,5.0,64.31,38.0,720.0,0
20251105,남해현장,15092465,0.403,14.74,0.0,1.0,50.14,36.0,720.0,0
20251105,남해현장,16082870,0.329,19.38,2.0,8.0,46.81,53.0,720.0,0
20251105,남해현장,16082955,0.789,0.0,14.0,16.0,71.67,19.0,720.0,0
20251105,남해현장,16082986,0.427,19.21,0.0,4.0,58.61,48.0,720.0,0
20251105,남해현장,16083097,0.646,11.11,6.0,8.0,68.75,37.0,720.0,0
20251105,남해현장,16083116,0.356,10.4,0.0,3.0,48.47,29.0,720.0,0
20251105,남해현장,16113831,0.712,3.24,10.0,13.0,72.08,18.0,720.0,0
20251105,남해현장,16113847,0.589,10.59,10.0,13.0,70.14,34.0,720.0,0
20251105,남해현장,18115544,0.438,15.38,0.0,2.0,66.25,37.0,720.0,0
20251105,남해현장,20021023,0.32,14.5,2.0,7.0,51.11,41.0,720.0,0
20251106,고흥현장,13037668,0.845,2.08,0.0,6.0,71.67,28.0,720.0,0
20251106,고흥현장,15018654,0.946,1.67,0.0,0.0,72.08,27.0,720.0,0
20251106,고흥현장,15019146,0.906,1.49,0.0,1.0,81.94,19.0,720.0,0
20251106,고흥현장,15019179,0.893,0.94,0.0,2.0,83.61,25.0,720.0,0
20251106,고흥현장,15019366,0.868,2.79,0.0,5.0,65.0,27.0,720.0,0
20251106,고흥현장,15019480,0.909,0.0,0.0,0.0,83.61,21.0,720.0,0
20251106,고흥현장,15091923,0.953,0.0,0.0,0.0,77.22,22.0,720.0,0
20251106,고흥현장,15092261,0.808,2.91,0.0,9.0,56.94,29.0,720.0,0
20251106,고흥현장,15092377,0.915,0.0,0.0,0.0,71.11,26.0,720.0,0
20251106,고흥현장,16083218,0.938,0.0,0.0,0.0,70.42,19.0,720.0,0
20251106,고흥현장,16083281,0.897,1.6,0.0,0.0,62.08,27.0,720.0,0
20251106,고흥현장,16083358,0.974,0.0,0.0,0.0,92.78,16.0,720.0,0
20251106,고흥현장,16083361,0.799,4.16,0.0,3.0,48.06,26.0,720.0,0
20251106,고흥현장,16083436,0.936,0.0,0.0,0.0,69.44,23.0,720.0,0
20251106,고흥현장,16083453,0.85,1.21,0.0,5.0,79.86,27.0,720.0,0
20251106,고흥현장,16083469,0.982,0.0,0.0,0.0,95.97,13.0,720.0,0
20251106,고흥현장,16113723,0.83,2.69,0.0,0.0,58.33,28.0,720.0,0
20251106,고흥현장,16113851,0.893,0.75,0.0,0.0,76.67,16.0,720.0,0
20251106,남해현장,13034718,0.88,1.37,11.0,17.0,82.64,29.0,720.0,1
20251106,남해현장,13036931,0.838,0.9,8.0,19.0,60.14,24.0,720.0,0
20251106,남해현장,15019194,0.861,1.07,52.0,67.0,52.92,31.0,720.0,0
20251106,남해현장,15091933,0.427,3.8,11.0,26.0,57.22,58.0,720.0,0
20251106,남해현장,15092011,0.928,1.11,42.0,50.0,78.75,17.0,720.0,1
20251106,남해현장,15092212,0.885,0.75,12.0,23.0,76.39,30.0,720.0,1
20251106,남해현장,15092391,0.867,3.09,19.0,27.0,71.94,43.0,720.0,0
